,ASGN,AVA,B,BCPC,CACI,CBU,CHE,COLB,FCFS,FFIN,FIVE,GBCI,GDOT,HAE,HI,IART,JBT,KFY,KS,NEOG,NSP,PDCE,PSB,QLYS,SIGI,SKYW,STMP,TREX,VAC,WWE
2015-08-21,37.59,30.450588,37.66325,56.883385,80.459999,33.133705,139.628265,29.269623,37.038979,29.561199,35.34,23.722605,17.360001,37.419998,26.021544,30.355,33.749554,33.203922,20.612656,39.602402,21.310848,49.470001,70.524902,29.620001,29.600773,16.110172,81.809998,40.279999,68.660324,19.274841
2015-08-24,35.5,29.203438,36.655788,55.878872,76.919998,31.701094,135.047058,27.476074,36.815678,28.051327,34.630001,22.295477,16.950001,36.02,24.458941,29.43,32.388126,31.47566,19.440731,37.936985,20.788815,46.459999,66.696754,28.190001,28.300377,15.435657,77.160004,38.869999,65.452347,17.932922
2015-08-25,34.599998,28.356827,36.024136,54.35239,75.089996,31.416409,134.673508,26.987778,37.02927,27.75695,34.970001,21.837719,17.16,35.450001,24.019167,29.625,31.815935,31.620485,19.119392,37.966991,20.913549,46.75,65.041573,28.32,28.049932,15.171715,76.889999,37.310001,66.544006,18.148756
2015-08-26,35.470001,28.802889,36.529465,55.859169,77.309998,32.545967,136.403732,27.870466,38.00985,28.81101,36.16,22.537819,17.4,35.98,24.599295,29.855,32.210548,32.03566,19.525787,39.467365,21.1584,49.189999,67.011147,29.42,28.531559,15.347676,77.379997,37.57,68.57412,18.646109
2015-08-27,36.060001,29.139711,37.141697,56.90308,78.230003,32.389847,137.023087,28.217903,38.524422,29.019924,37.599998,23.004551,17.9,36.119999,25.020355,30.27,33.06884,32.537727,20.19681,39.099773,20.982847,51.810001,68.324173,29.41,28.830168,15.777801,81.169998,39.009998,69.87648,18.768099
2015-08-28,35.720001,28.85751,37.608143,57.346256,78.470001,32.509232,136.187439,28.217903,38.670052,29.124386,38.5,23.031479,17.809999,35.950001,25.160709,30.395,33.295738,32.373581,20.593752,38.979744,20.992086,54.939999,68.462883,30.0,28.772371,15.484535,83.169998,39.169998,69.675369,18.289516
2015-08-31,35.98,28.575306,37.540123,57.641701,78.419998,32.748001,134.044312,28.462057,40.068111,29.5707,38.669998,23.345625,17.690001,36.110001,25.226206,29.99,32.674221,32.894966,20.593752,38.739685,20.507011,56.18,67.464226,29.059999,29.205837,15.543189,82.339996,38.810001,67.99958,18.824406
2015-09-01,34.959999,27.848503,36.024136,56.834145,75.760002,31.68273,130.809937,27.260094,38.291409,28.146286,37.470001,22.636549,16.99,35.34,24.496367,29.174999,31.628487,32.17083,19.544685,37.951988,20.292381,54.330002,66.890915,27.879999,28.396702,15.171715,79.540001,37.119999,65.375725,17.097736
2015-09-02,35.419998,27.802505,35.956108,57.838669,77.050003,32.178627,134.319595,27.569979,38.407917,28.488148,38.009998,23.103283,17.27,36.02,24.515081,30.120001,33.670631,32.663242,19.45018,38.814705,20.791636,55.720001,67.88958,28.82,29.282898,15.904886,80.93,38.150002,66.132233,17.698318
2015-09-03,35.560001,27.968103,36.033852,56.292496,76.769997,32.252102,133.415146,27.757782,38.456463,28.507141,34.490002,23.273823,17.24,35.990002,24.533798,31.195,34.410526,33.010818,19.459631,38.732182,20.91762,55.669998,68.49987,28.809999,28.887966,15.728926,80.989998,38.98,66.783409,18.242594
2015-09-04,35.200001,27.535704,35.68401,56.499306,75.839996,32.151085,132.854782,27.607534,37.728306,28.326715,34.110001,23.004551,17.26,35.91,24.346661,30.975,34.489452,32.943241,19.109941,38.672169,20.600336,55.18,67.270058,29.59,29.022818,16.60873,79.379997,37.709999,66.668495,17.67017
2015-09-08,35.889999,28.142904,36.033852,56.676575,76.309998,32.784733,136.384094,28.499617,38.291409,29.000935,34.360001,23.713625,17.950001,36.34,24.21566,31.615,35.258961,33.49358,19.421825,39.88747,20.926952,57.68,68.388908,30.450001,29.90901,16.862892,79.900002,38.73,68.085754,18.383354
2015-09-09,35.59,27.894503,36.140747,56.47961,75.900002,32.545967,137.121399,28.321199,37.670048,29.04841,33.18,23.740553,17.73,35.82,24.159519,31.065001,35.199768,33.24255,18.930374,39.08477,20.656324,55.740002,67.843353,30.5,29.658566,16.677155,79.769997,38.049999,67.606949,18.28013
2015-09-10,35.02,27.728903,35.752041,56.272797,76.940002,32.757183,137.573608,28.640474,37.971024,29.304808,32.790001,24.027775,17.99,35.57,23.953671,31.6,36.087654,32.923931,18.703547,40.225056,20.646996,56.73,67.963554,31.030001,29.754889,16.510973,79.849998,37.459999,67.099419,18.345819
2015-09-11,35.380001,28.041702,35.499374,56.656879,77.309998,32.859089,139.333344,28.753157,38.00985,29.323898,32.110001,24.036749,17.790001,35.68,24.065948,32.049999,36.827557,32.692204,18.571234,40.667667,20.605,56.919998,68.644104,31.25,29.966808,16.60873,80.489998,37.419998,68.152794,18.714054
2015-09-14,35.689999,28.142904,35.752041,55.612968,76.550003,32.692337,137.937363,28.875229,38.281708,29.075714,31.75,24.000849,17.690001,35.169998,23.839628,31.674999,36.857147,32.112896,18.382217,40.11253,20.17573,56.57,68.989067,31.51,30.111294,16.481646,80.669998,36.790001,68.124054,18.817917
2015-09-15,36.400002,28.372902,36.704388,57.493977,77.589996,33.238911,138.704147,29.401089,38.466171,29.552988,31.629999,24.341921,18.469999,35.59,24.37715,32.014999,37.093922,32.730831,18.467276,40.862717,20.287712,57.189999,69.753548,31.91,30.564024,16.872669,81.169998,37.139999,68.07618,18.072001
2015-09-16,37.16,28.575306,36.94733,59.404533,77.849998,33.322285,136.895294,29.429256,39.213745,29.839357,32.68,24.485531,18.24,35.169998,24.990116,32.279999,37.7845,33.155647,18.807512,40.907726,20.651657,60.400002,71.058746,32.91,30.54476,16.598953,81.290001,37.049999,68.957169,17.98702
2015-09-17,37.07,29.035307,36.500305,59.503014,77.989998,32.905407,137.711258,28.678036,38.835102,28.922985,33.650002,23.794409,18.33,35.169998,24.905243,32.150002,38.031132,33.310135,18.599586,41.522881,21.052937,58.869999,71.748627,33.139999,30.727777,16.882439,82.349998,37.040001,69.847748,17.98702
2015-09-18,37.029999,28.897308,35.868652,59.355293,75.389999,32.729401,135.705719,28.142784,38.174904,28.522074,33.240002,23.013527,18.059999,34.68,24.77322,32.115002,37.893017,32.363934,18.420015,40.652664,20.236387,55.360001,71.748627,32.900002,30.111294,16.686934,80.099998,35.5,66.70681,17.193893
2015-09-21,38.330002,29.099709,35.752041,59.571957,76.669998,33.257439,136.049805,28.631081,38.883648,29.13299,33.439999,23.336653,18.110001,34.959999,24.763788,32.584999,37.843693,32.769447,18.060879,37.029259,20.908291,55.52,72.643623,32.389999,30.554392,16.569628,80.230003,35.5,67.559082,17.146681
2015-09-22,37.779999,28.943308,35.441067,58.350777,76.370003,33.062901,135.794235,28.490229,38.67976,28.99935,33.549999,23.112257,18.01,34.900002,24.433731,32.459999,37.301102,32.605305,17.172485,35.716431,20.362366,53.43,71.981712,31.709999,30.226885,16.29591,78.879997,33.990002,66.069504,16.882307
2015-09-23,38.16,29.145706,35.227268,57.927299,75.970001,33.451977,136.610184,28.771936,38.990444,29.209354,33.130001,23.202015,17.940001,34.959999,24.028229,32.849998,37.38002,33.070137,17.200838,36.054012,20.199059,52.900002,72.727539,31.610001,30.438801,16.823788,79.769997,32.849998,66.069504,16.617933
2015-09-24,38.02,29.449308,35.168968,59.109089,75.940002,33.739159,136.187439,29.100597,39.359383,29.524355,33.5,23.543087,18.040001,34.860001,23.990509,32.540001,37.281364,34.145035,16.803898,36.346588,20.157064,53.98,72.48513,31.059999,30.881897,16.65761,78.18,34.549999,65.271866,16.665144
2015-09-25,38.43,29.81731,35.373043,60.300724,76.989998,34.220886,133.601898,29.429256,40.116665,30.039814,34.310001,23.803385,18.110001,34.349998,23.990509,31.959999,37.074192,33.873882,16.567621,36.624157,20.395027,53.150002,73.063164,29.76,30.525494,16.364334,77.389999,34.93,65.291092,16.174158
2015-09-28,37.130001,30.056507,34.55674,59.099239,74.860001,34.359844,128.637329,28.969133,38.524422,30.039814,34.299999,23.381529,17.67,33.419998,23.877344,30.084999,36.995274,32.653732,15.702645,33.780945,19.825779,50.549999,72.503769,28.48,29.966808,15.913582,73.010002,33.799999,63.484371,15.607638
2015-09-29,36.290001,30.056507,34.576172,58.793941,74.129997,34.1931,131.05571,28.865839,38.650642,30.211634,32.959999,23.202015,17.450001,33.5,24.12253,29.735001,37.301102,31.617565,15.531549,33.39835,20.012417,52.27,73.091125,28.559999,29.793421,15.854789,72.389999,32.150002,63.263355,15.683175
2015-09-30,36.900002,30.590113,35.032913,59.847706,73.970001,34.433949,131.213028,29.307184,38.893356,30.335726,33.580002,23.686697,17.6,32.32,24.528028,29.775,37.73518,32.024284,15.693139,33.750938,20.497683,53.009998,74.004753,28.459999,29.918646,16.34474,74.010002,33.330002,65.483292,15.95699
2015-10-01,36.59,30.231314,34.79969,59.424232,73.580002,34.239414,129.158371,29.45743,38.398209,30.04936,34.009998,23.659773,16.940001,33.029999,24.348854,29.76,37.044598,31.753139,16.158895,32.880722,20.549007,53.59,73.939491,29.6,29.918646,16.472128,74.239998,36.09,65.185387,16.221367
2015-10-02,36.41,30.51651,35.324448,60.802986,74.57,33.99855,128.637329,28.696815,38.670052,29.610266,34.900002,23.363581,17.120001,34.119999,24.820368,30.525,36.768372,32.198589,16.643661,34.11853,20.50235,54.990002,73.566589,30.23,30.217253,16.217354,73.910004,37.43,65.761978,16.334671
2015-10-05,37.66,30.884516,36.422569,62.004467,77.739998,34.776718,129.885849,29.494993,40.864235,30.030268,35.68,23.946995,18.0,33.380001,25.867125,30.605,38.336971,32.944248,17.394573,34.23856,21.020271,55.91,75.13282,30.450001,31.296095,17.079662,74.059998,39.07,67.6744,16.948402
2015-10-06,37.34,30.498116,36.461437,62.17189,77.779999,34.776718,127.850853,29.448044,39.650642,29.743904,34.75,24.036749,17.860001,32.060001,25.555927,29.545,38.376427,31.811239,17.717752,34.246063,20.884956,58.139999,75.272675,30.58,30.660351,16.560318,72.730003,38.669998,66.6269,16.967283
2015-10-07,38.049999,30.396912,36.772404,62.388546,80.040001,35.452984,127.260994,30.377684,41.252586,30.698458,34.849998,24.674021,18.02,31.48,26.13117,29.485001,38.366562,32.353523,18.031427,35.491371,20.98761,58.869999,76.158325,31.059999,31.517647,16.51132,72.660004,40.450001,68.087639,17.722649
2015-10-08,38.799999,30.820112,37.870533,63.688515,81.779999,35.90691,128.214584,30.85659,41.873955,31.089819,35.290001,24.990353,18.5,31.82,26.744139,29.174999,38.652657,32.866772,18.544706,35.348839,20.968945,60.099998,76.922821,33.099998,32.413475,16.805292,71.709999,40.75,70.288353,18.459122
2015-10-09,38.82,30.74651,37.957996,65.224838,81.599998,35.64753,129.197678,30.584269,42.427357,30.65073,35.07,24.708231,18.559999,32.099998,27.121346,29.395,38.968357,33.118549,20.654869,35.461365,20.852295,57.650002,77.351654,32.919998,32.567593,16.94248,73.860001,40.540001,69.855888,18.591312
2015-10-12,39.009998,31.188114,38.026016,65.185448,82.32,35.962494,132.087982,30.837809,42.204052,31.452551,34.709999,24.917545,18.51,32.610001,27.017612,29.6,39.343235,33.58337,19.504738,35.581394,21.239574,55.5,77.92968,32.970001,33.309292,18.872885,74.68,40.130001,69.577194,18.827358
2015-10-13,38.18,31.16971,37.326336,65.283928,82.459999,35.610474,130.12178,30.424633,42.301136,31.061188,34.299999,24.589924,18.370001,32.32,26.593252,29.035,38.396156,33.254131,19.181562,35.341335,21.155584,55.900002,77.249115,33.189999,33.415245,17.550016,73.989998,39.959999,71.076378,19.02564
2015-10-14,38.07,31.132917,37.384636,64.811211,80.870003,34.850826,127.565742,29.354139,40.893364,29.705723,33.610001,23.907373,16.950001,32.220001,26.272627,28.825001,38.632919,32.779621,19.124531,35.513878,20.954948,57.119999,76.326149,32.419998,32.721718,17.775394,72.830002,39.75,71.278191,18.279724
2015-10-15,39.299999,31.60211,37.219429,65.874825,81.800003,35.943974,130.12178,30.086582,41.854534,30.287998,34.34,24.498919,17.4,32.450001,26.517811,29.309999,39.668793,33.176651,19.02948,36.52663,21.150923,58.91,77.398285,33.700001,33.617535,18.706297,73.559998,40.68,60.476425,18.685734
2015-10-16,39.830002,31.583715,37.06395,67.06646,82.019997,35.90691,129.404129,30.208652,41.223461,30.574362,34.919998,24.489815,17.5,32.240002,26.39522,29.68,38.692123,33.254131,19.038982,36.414104,21.202246,59.759998,78.088173,34.41,33.694595,18.539719,74.32,41.150002,59.323208,18.506332
2015-10-19,40.139999,31.786108,37.025074,67.352051,82.650002,35.943974,131.163849,30.311945,40.932198,30.622091,35.610001,24.608126,17.799999,32.189999,26.517811,30.485001,38.603333,33.418739,18.554216,36.466618,21.248901,58.689999,79.561188,34.950001,33.867989,19.000275,75.690002,40.93,59.736446,18.676287
2015-10-20,40.389999,31.98852,36.889019,65.490746,82.199997,36.342319,131.82254,30.800243,36.815678,31.299826,35.799999,24.935749,17.74,32.0,26.602682,29.844999,38.445492,33.399384,18.47817,36.061516,21.468204,59.419998,78.992493,34.650002,34.23402,18.833685,75.610001,40.700001,61.975601,19.176716
2015-10-21,39.689999,31.721714,36.403126,64.683182,81.110001,35.805012,130.111954,30.105362,36.757427,30.975277,35.490002,24.480717,17.42,31.879999,26.564962,29.764999,38.317234,32.92487,17.974396,36.241562,21.006271,58.450001,79.011131,33.529999,34.050995,18.882683,74.110001,40.57,60.582138,17.892601
2015-10-22,39.790001,31.98852,37.268024,65.224838,83.160004,36.777714,126.238586,30.687563,35.52441,31.43346,35.869999,24.935749,17.51,31.51,27.102486,28.219999,39.81678,33.302544,18.373611,36.384094,21.099594,59.66,79.878151,35.209999,34.20512,19.147255,74.949997,41.200001,60.870438,18.166422
2015-10-23,41.080002,31.454916,34.255486,66.130882,84.970001,37.898655,147.030945,31.363665,35.922474,32.311649,34.610001,25.281576,17.83,32.060001,27.159067,28.33,40.162064,34.483963,19.400177,37.951988,21.211575,59.439999,79.244202,34.98,35.168369,19.500019,74.75,42.48,60.389931,19.658257
2015-10-26,41.02,31.546921,34.789959,66.022545,84.809998,37.352089,147.384842,31.213421,36.194317,32.349842,34.990002,25.008554,17.799999,32.400002,26.961031,28.405001,41.188068,33.728634,19.191067,38.522129,21.192911,57.080002,79.374725,34.860001,35.023884,20.254541,76.099998,41.639999,60.476425,19.648817
2015-10-27,40.41,31.381315,34.177734,65.136208,84.82,36.944469,151.543289,30.687563,35.572952,31.44301,34.450001,24.407911,17.559999,32.66,26.517811,28.389999,40.961166,34.280605,18.658768,39.002251,21.029606,56.09,79.52388,34.799999,34.551888,19.108059,74.690002,39.240002,60.265007,19.186155
2015-10-28,41.470001,31.280115,35.936672,67.775536,89.209999,38.510067,155.052963,32.114887,37.165195,33.094387,32.57,25.681999,18.24,33.939999,28.054935,29.365,45.242744,35.326458,19.580778,40.412601,21.846151,59.27,80.521431,36.110001,35.881184,18.461325,75.0,40.419998,61.841064,18.836803
2015-10-29,44.389999,30.958113,36.34483,68.592941,96.0,38.482281,153.037613,31.729889,37.417625,32.416649,33.400002,25.56369,18.02,34.02,28.168102,29.674999,45.242744,35.326458,20.265158,40.472618,21.575525,60.43,80.73587,34.970001,35.072048,18.471123,73.639999,38.959999,62.888561,16.419651
2015-10-30,45.110001,31.142111,36.529465,67.263428,97.040001,37.759697,154.630219,31.28854,37.038979,31.748466,34.34,24.899347,18.540001,33.779999,27.979496,29.785,44.25621,35.219933,20.673882,40.547638,21.678177,60.34,79.980713,35.32,35.149109,18.657305,75.610001,39.07,61.889111,16.835096
2015-11-02,45.950001,31.013313,37.530407,67.83461,98.75,37.787487,154.099335,31.927088,37.378784,32.073013,34.849998,25.390778,19.139999,34.369999,28.903656,30.73,44.542309,35.374878,21.120628,41.387848,21.421547,62.48,81.341843,35.889999,34.609692,19.108059,75.25,39.389999,61.975601,16.174158
2015-11-03,46.130001,30.893717,37.462383,64.998329,99.32,38.389641,154.404099,31.955254,38.242867,32.617104,34.860001,25.56369,18.799999,34.060001,28.762205,30.620001,44.739613,35.190876,20.778439,42.010502,20.138401,63.130001,81.19268,35.560001,34.503731,19.117863,75.459999,38.970001,61.725746,16.013643
2015-11-04,46.68,31.528513,37.209709,63.265038,100.580002,38.278481,155.711609,31.94586,37.776844,32.617104,34.080002,25.627398,19.030001,32.669998,28.762205,31.6,44.897461,34.784168,20.873489,41.170292,20.404364,62.529999,80.521431,36.540001,34.494095,19.029669,75.300003,39.029999,60.188126,16.570721
2015-11-05,46.450001,31.684916,37.627583,63.708206,100.32,38.806519,155.819763,32.415386,37.563251,33.199387,34.400002,26.055124,19.17,32.720001,29.167706,31.77,44.848133,34.832584,21.092112,41.6054,20.852295,59.41,81.024872,36.369999,34.64822,19.372633,75.980003,39.099998,60.284218,16.476301
2015-11-06,46.919998,30.350912,37.666451,64.033203,100.589996,39.705124,155.819763,33.349895,38.320538,34.430767,34.259998,27.019794,17.42,34.0,29.573206,32.23,45.962925,35.113411,21.681435,42.528133,20.70298,57.779999,79.244202,37.470001,34.657852,19.803787,104.93,40.470001,60.341892,16.551836
2015-11-09,46.040001,30.231314,37.394352,63.983963,99.519997,39.316032,149.87207,33.454258,37.71859,34.048939,33.5,26.728575,17.360001,33.220001,28.781067,31.809999,46.377277,34.667957,21.443804,41.6054,20.605,58.939999,78.088173,37.27,33.588634,19.078659,97.699997,39.330002,58.371807,16.14583
2015-11-10,46.43,30.728117,37.773354,64.220314,101.5,39.371616,150.265289,33.719925,37.417625,34.058491,34.220001,26.837782,16.98,33.009998,28.818789,32.154999,46.653503,34.677639,22.337297,42.468117,20.772974,60.75,79.514565,36.380001,34.246479,19.235449,100.139999,40.029999,58.362194,16.051409
2015-11-11,46.009998,31.234118,38.123188,63.599884,100.129997,39.093708,147.276718,33.757881,36.941891,33.590755,31.889999,26.501059,16.530001,33.080002,28.743343,31.844999,47.067844,34.764797,22.470369,42.258064,20.646996,59.75,79.887474,36.650002,34.07235,19.353037,99.599998,40.09,57.747154,16.098618
2015-11-12,45.040001,30.737312,37.083382,61.551449,98.059998,38.417435,144.716583,32.590866,35.922474,32.69347,31.389999,25.973223,16.35,32.43,28.262403,31.51,46.268753,34.048195,21.006565,41.095272,20.549007,56.68,78.861961,37.57,33.385479,18.931677,98.989998,38.450001,57.112885,15.466005
2015-11-13,45.779999,30.617716,36.957047,61.758263,95.980003,37.870861,146.193604,31.94569,35.242859,31.987103,29.08,25.490885,16.15,32.330002,28.243547,31.405001,47.136909,33.738316,20.978048,40.457615,20.231722,58.610001,78.414459,35.950001,33.279068,19.255041,97.32,38.889999,55.825134,15.466005
2015-11-16,45.799999,31.620514,37.248585,62.132496,97.019997,38.213627,146.469238,32.38213,35.796253,32.645748,28.49,25.900414,16.389999,32.419998,28.43215,31.684999,48.044525,33.912624,21.054092,41.702927,20.180393,59.970001,79.412018,36.110001,33.066235,19.098261,95.440002,40.240002,55.335011,15.805917
2015-11-17,46.630001,31.267527,36.519749,63.412769,96.93,38.454487,146.459427,32.401115,36.038971,32.893925,27.5,25.791208,16.33,32.900002,28.290691,31.870001,48.527931,34.145035,20.930523,42.685673,20.091738,58.889999,79.505234,36.0,33.095249,19.108059,95.739998,39.5,55.777084,15.768151
