,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
24JUN2013,45.285645,67.179962,86.612335,70.04186999999999,20.656593,96.759117,58.368603,27.614353,19.606014000000002,141.508728,66.449989,166.296127,20.355567999999998,74.227127,44.952591,34.012531,84.054535,95.736275,39.88195,29.838511999999998,27.491336999999998,23.420202,65.96090699999999,69.843773,59.94223,81.889656,39.596123,39.596123,65.539177,75.578621
25JUN2013,45.295765,68.31813000000001,87.33815799999999,70.73782299999999,20.613668,97.280952,58.490128000000006,27.742390000000004,19.759918,143.648529,67.019501,167.533432,20.614548000000003,74.87635,45.976653999999996,34.176018,84.253227,96.395302,39.727276,29.794264000000002,27.693111,23.656847,66.055656,70.36412,59.089218,82.14921600000001,40.660194,40.660194,65.68933100000001,76.11676800000001
26JUN2013,44.782776,68.94319899999999,89.179298,70.540199,20.939919,97.860733,59.088398,27.759635999999997,19.879623000000002,142.334656,68.402557,167.430328,20.726772,76.315102,46.34742,34.700878,85.393661,97.677734,40.122559,30.395996000000004,28.362619,23.749821,66.667213,71.58426700000001,60.06275600000001,83.22330500000001,40.837532,40.837532,66.254616,76.70614599999999
27JUN2013,44.30014,70.08136,91.303658,71.279099,21.145964000000003,98.324585,59.565144,27.888946999999998,19.939476000000003,144.070862,68.944916,168.10913100000002,20.761295,76.069427,46.921257000000004,34.640652,86.093475,98.17643699999999,40.62957,30.634912,28.578148,23.817435999999997,66.899773,72.07769,61.277359,83.69768499999999,41.111614,41.111614,66.475441,76.911148
28JUN2013,44.609531,69.745514,90.675186,70.875282,20.89699,98.018112,59.032314,27.733767999999998,19.828325,141.94984399999998,70.029678,164.208221,20.916687,75.323753,46.603446999999996,34.511589,85.531906,97.383842,39.916321,30.564117,29.201807000000002,23.673752,66.31405600000001,71.700882,60.711792,83.1875,40.579582,40.579582,65.79531899999999,77.175957
01JUL2013,46.037151,70.566467,91.38331600000001,71.072891,21.043966,98.631027,59.761452,28.018265000000003,19.956585,142.419098,69.487312,164.35426299999997,20.623179999999998,75.999245,46.338592999999996,34.812733,86.240341,97.34819,39.804604,30.404852,28.582728999999997,23.479360999999997,67.20124100000001,72.76849399999999,60.850849,84.798615,40.595711,40.595711,65.883652,77.133247
02JUL2013,47.080013,69.827217,89.816582,70.866692,21.026672,98.688988,59.135139,27.966539,19.580364000000003,141.640121,69.885048,164.543289,20.476425,75.946625,46.952179,34.735298,86.335388,96.83168,40.002258000000005,30.033188,28.715719,23.411747000000002,67.562996,71.611176,60.517075,83.95725999999999,40.813354,40.813354,65.989655,77.42366
03JUL2013,47.339890000000004,69.78978000000001,91.073502,70.325386,21.260117,98.631027,59.462315000000004,27.957924,19.588915,141.180237,70.264717,166.046982,20.510954,76.130859,46.925495,34.838547,86.698227,97.47288499999999,40.002258000000005,30.095128999999996,28.825778999999997,23.369486,67.674973,72.13153100000001,60.76740600000001,84.78968,41.119667,41.119667,66.033813,77.466362
05JUL2013,46.959641,71.40866899999999,92.23307,70.574554,21.242821,99.815475,59.658623,28.182062,19.871073000000003,143.81749,70.770912,167.490448,20.769935999999998,77.08709,48.010391,34.864360999999995,86.274902,99.334175,40.526451,30.272108000000003,29.183464,23.639948,67.47686,72.974846,61.351517,86.40078000000001,41.353446999999996,41.353446999999996,66.43129,78.218063
08JUL2013,46.693016,72.091782,92.383545,71.485291,21.294697,100.42012,60.490589,28.526905,19.939476000000003,144.352417,71.611603,167.533432,20.018906,77.718742,48.641739,34.881557,86.292191,99.859604,40.741287,30.378296000000002,29.220148,23.775181,67.838631,73.351677,62.640301,86.803558,41.666946,41.666946,67.756187,78.798912
09JUL2013,47.514263,72.625168,92.65793599999999,73.315392,21.752926000000002,102.101509,60.70559300000001,29.328659000000002,20.19599,147.28999299999998,72.045509,164.37146,19.975735,77.973152,48.810699,35.131088,86.38720699999999,100.94609799999999,40.921745,30.395996000000004,29.316447999999998,23.961123,68.536293,73.611839,63.020454,87.73442800000001,41.495945,41.495945,68.038849,79.729965
10JUL2013,47.332012,71.427391,93.383774,72.997498,21.969072,101.79504399999999,60.677547,29.130373,20.127588,146.24826000000002,71.774323,165.187698,20.070695999999998,78.288963,48.757346999999996,35.002037,86.378571,101.01735699999999,41.213928,30.705709000000002,29.165115000000004,24.037188,68.734413,73.181206,62.760853000000004,87.528572,41.15395,41.15395,67.809196,79.28580500000001
11JUL2013,48.070004,71.998192,94.605263,74.49249300000001,22.366777,102.515648,62.238663,29.483840999999998,20.469604,148.01263400000002,72.190147,165.660278,20.709505,78.66622199999999,49.033012,35.303185,87.078384,101.996964,41.51469,31.581745,29.220148,24.316097,69.569908,74.194992,63.382053000000006,89.22919499999999,41.699515999999996,41.699515999999996,68.568794,79.670174
12JUL2013,47.982265000000005,73.298935,90.170654,74.89631700000001,22.427305,102.755852,62.612582999999994,29.414864,20.315697,150.26506,72.80484799999999,165.033081,20.631813,78.94693000000001,48.881840000000004,35.303185,87.760918,102.54023000000001,41.712340999999995,31.564047,29.197218,24.349907,70.241753,75.52278100000001,63.048275,89.3545,41.048092,41.048092,68.568794,79.781219
15JUL2013,48.086884000000005,72.849754,93.525398,75.093941,22.418657,103.26937099999999,61.631042,29.656258,20.204538,152.977371,72.67828399999999,166.691406,20.666346,79.30660999999999,48.810699,35.285965000000004,87.04383100000001,102.28199000000001,41.695152,32.006485,29.050476,24.333006,70.20728299999999,74.715347,62.695942,89.721474,40.681656,40.681656,68.038849,79.65310699999999
16JUL2013,48.397385,73.242775,92.259628,75.755524,22.228445,102.80555,60.789726,29.285560999999998,20.033533,150.387054,72.515556,166.562531,20.933947,79.30660999999999,48.917415999999996,34.614841,87.156136,101.827774,41.445946,32.09499,28.752405,24.240032,69.742172,74.670509,62.037643,89.497711,40.94223,40.94223,68.339157,79.695808
17JUL2013,48.409752000000005,71.867195,92.75531,74.466736,22.237091,102.99604000000001,61.098209,29.940754,20.127588,151.569595,72.714439,167.163956,20.847620000000003,79.06975600000001,49.148621,35.139694,86.482262,102.09494000000001,41.360012,31.625994,29.041306,24.240032,69.500916,75.35231,61.407168999999996,90.276413,41.316811,41.316811,68.18899499999999,79.832489
18JUL2013,48.57288,69.25638599999999,95.269142,74.163925,22.358135,103.923714,61.528209999999994,29.811434000000002,20.204538,153.972137,72.33476999999999,170.11973600000002,20.062061,79.104858,50.126789,35.113888,86.551353,102.843025,40.732693,31.360533,29.036720000000003,24.079449,69.683167,75.836777,65.412575,90.706062,40.6898,40.6898,68.312653,80.61834
19JUL2013,47.806759,69.303185,94.676086,74.103363,22.323551000000002,105.116447,60.911255000000004,29.889017,21.13653,154.25375400000001,72.21725500000001,166.296127,19.889412,80.912079,49.940037,35.354797,86.62913499999999,103.47532700000001,41.067837,27.785560999999998,29.050476,24.586561,70.611687,75.953415,66.247055,91.726433,40.673515,40.673515,68.966301,81.293159
22JUL2013,47.959759000000005,69.920807,94.58757800000001,74.406166,22.237091,105.21582,60.20080600000001,29.820057000000002,21.256239,156.02754199999998,72.316689,166.768723,19.656334,80.955917,50.295746,35.139694,84.305077,103.55547299999999,41.007683,28.32535,29.022964,24.806310999999997,70.481514,76.644226,66.923897,91.395256,40.934086,40.934086,68.780807,81.002716
23JUL2013,47.136261,69.63072199999999,95.410774,73.990883,22.098761,105.406319,60.247536,29.78557,21.127976999999998,156.03689599999998,72.48844100000001,167.533432,19.639067,81.078735,50.393566,35.242943,83.59661899999999,103.97403,41.188152,28.157219,28.977106,24.865471,70.247208,73.755371,67.396759,94.089417,41.007381,41.007381,69.381424,81.318779
24JUL2013,49.557255,70.519699,94.667236,72.191284,22.124701,104.669167,60.42515600000001,29.630396,21.051026999999998,154.891922,72.56076800000001,168.93399,19.794453,81.026085,50.357994,35.156895,83.510231,103.599998,41.050655,28.281105,28.720306,24.747149,69.657112,73.728477,67.248413,93.97303000000001,41.023655,41.023655,69.098801,81.13938900000001
25JUL2013,49.331139,70.903343,94.445953,71.066551,22.046885999999997,105.82047299999999,60.341021999999995,30.164896000000002,21.110879999999998,155.70842,71.403702,169.458099,19.906677,81.210335,50.24239,35.139694,84.227325,103.795937,41.394386,27.776714000000002,28.656109000000004,24.671078,69.77861800000001,74.329567,67.331848,93.79402900000001,41.292374,41.292374,68.904465,81.122322
26JUL2013,49.611256,70.500961,93.47225999999999,70.997353,22.046885999999997,105.6548,60.742992,29.914884999999998,21.076677,155.098389,71.177689,169.569824,20.079325,81.438438,49.842220000000005,34.967602,84.693855,104.11655400000001,41.669373,27.980240000000002,28.67445,24.823214,69.761253,75.002426,66.951691,93.955139,41.544810999999996,41.544810999999996,68.89563000000001,80.968544
29JUL2013,50.376251,70.23895300000001,92.77301,71.827888,21.899901999999997,104.503502,60.39711,30.173509999999997,20.939873000000002,153.136902,71.114418,168.590317,20.062061,81.771805,49.522095,34.657864000000004,84.555634,103.849365,41.540473999999996,27.909452,28.756991999999997,24.966896,69.500916,74.83197,67.489479,94.044678,41.927513,41.927513,68.88679499999999,80.319366
30JUL2013,50.998383000000004,70.360603,93.587357,71.97500600000001,22.193861,104.18047299999999,59.995148,30.225243,20.931322,152.442413,71.05114,168.418472,20.182920000000003,81.736687,49.201972999999995,34.692271999999996,84.987617,104.05420699999999,41.291275,28.183765,28.82119,25.076771,69.804665,74.81403399999999,67.007339,94.492195,41.056236,41.056236,68.79847,80.13143199999999
31JUL2013,50.909512,69.031807,93.029686,71.73273499999999,22.124701,104.271576,60.434505,30.208000000000002,20.837275,153.944,71.439842,167.58496100000002,20.148382,82.026207,49.557659,34.485775,84.73706800000001,104.579636,41.394386,28.174916999999997,28.853286999999998,24.906353,69.683167,74.957565,67.545074,94.492195,40.290802,40.290802,68.842628,80.08019300000001
01AUG2013,51.376385,70.772346,94.445953,73.056473,22.384071,104.727142,61.098209,30.518354,21.051026999999998,157.191284,71.087311,168.246613,20.027531,82.26308399999999,50.277966,34.907379,85.531906,105.4524,41.746716,28.024487,30.251938,24.804102,70.845985,75.68428,67.832535,95.93325,40.722378000000006,40.722378000000006,69.089935,79.208923
02AUG2013,52.035629,70.828491,95.50814100000001,72.935364,22.64345,103.493004,62.173218000000006,31.225277000000002,21.119426999999998,157.313293,72.52462,167.688126,20.044794,82.807007,50.233501000000004,34.606232,85.704689,105.318825,41.712340999999995,28.219162,30.403263,25.025646,70.54226700000001,75.361298,66.998062,96.461327,40.917805,40.917805,69.55809,78.542664
05AUG2013,52.813,71.053062,95.15406800000001,72.295105,22.747196,102.697845,61.715176,31.449427000000004,20.965523,157.970245,72.009361,167.98023999999998,19.979422,82.28942099999999,49.886681,34.666458,85.799706,105.016006,41.703747,28.051035,30.449122999999997,24.872270999999998,70.637718,74.598709,67.99942800000001,95.449913,40.885234999999994,40.885234999999994,69.575722,78.23513
06AUG2013,52.340503999999996,70.940781,94.746895,71.403976,22.660738000000002,101.993835,62.678024,31.087346999999998,20.785965,154.647919,72.361885,164.105072,19.874817,82.29815699999999,49.34425,34.735298,85.26406899999999,104.641975,41.626408000000005,27.944845,30.513319,25.000082,70.932762,73.889946,67.906685,94.161011,40.787514,40.787514,68.780807,78.13262900000001
07AUG2013,52.310131,70.313828,94.626869,71.317444,22.582929999999998,102.151207,61.612347,31.285627,20.811619,153.399704,71.259079,162.827057,19.787643,82.166565,49.175289,34.546005,84.953056,104.935875,41.720932,28.369593,30.096014,24.931915,71.12368000000001,73.441383,67.610008,94.903931,40.657227,40.657227,68.754143,78.02158399999999
08AUG2013,54.359478,71.296379,94.11113,72.64119699999999,22.70397,101.935852,61.462771999999994,31.820120000000003,20.803064000000003,152.827194,72.352852,162.283035,19.569720999999998,81.885841,48.757346999999996,34.58902,84.702515,105.692848,41.652195,29.104053000000004,30.288615999999998,24.821148,71.305901,73.593903,67.851067,95.10979499999999,40.404812,40.404812,68.647514,78.397446
09AUG2013,53.58595699999999,70.650688,93.65763100000001,73.11705,22.522404,101.463737,60.50928100000001,32.794308,20.734663,152.160873,71.385605,162.18808,19.622021,81.026085,48.481678,34.554604,84.33963,105.36334199999999,41.583443,28.935919000000002,30.407847999999998,24.889313,70.845985,73.656715,67.61927800000001,94.53694899999999,40.160522,40.160522,68.336472,78.027603
12AUG2013,55.10821899999999,70.641335,92.688438,74.683037,22.773138,100.883942,59.761452,32.311527000000005,20.751766,151.74794,71.593536,163.284744,19.735344,80.710289,48.099304,34.270664000000004,83.83854699999999,105.42568999999999,41.652195,29.086351,30.499561,24.872270999999998,70.828636,73.854057,67.11859100000001,94.46534,40.429234,40.429234,68.496429,77.313721
14AUG2013,58.780064,71.006287,92.617317,74.250435,22.807722000000002,101.091034,59.78949,32.544289,20.580761,153.296463,70.00254100000001,161.937653,19.674324,79.56980899999999,48.152657,34.012531,83.035065,104.748825,41.738125,28.827925,29.509047,24.735939000000002,70.507553,73.728477,67.211311,94.50914,39.810383,39.810383,67.89215899999999,76.505219
15AUG2013,58.710487,70.070503,91.345795,74.285057,21.165010000000002,100.422935,58.312518999999995,32.027031,20.520903,150.86570700000001,67.923462,160.435074,19.203602,78.560936,47.387909,33.633953000000005,82.412994,103.172531,41.222519,28.328899,29.114677,24.539955,69.839355,72.732628,66.200691,92.64701099999999,39.525379,39.525379,66.12376400000001,75.82576800000001
16AUG2013,59.231669999999994,70.341888,92.00376899999999,73.67942,20.983446,100.113922,58.116206999999996,31.802877000000002,20.478154999999997,150.781235,68.140404,160.046524,19.098999,78.403023,47.387909,33.599533,82.101997,103.21706400000001,40.990497999999995,28.337803000000005,29.188049,24.173565,69.336037,72.75954399999999,66.2285,92.727982,38.849525,38.849525,65.857162,75.610741
19AUG2013,59.869583,69.565201,93.115257,72.848824,20.983446,99.09506999999999,57.798378,31.578746999999996,20.392649,148.876053,67.98674799999999,159.087982,19.421528,79.350479,46.089603000000004,33.367226,82.49078399999999,102.95881700000001,40.887371,27.972446,29.674134999999996,24.250248000000003,69.067032,71.979034,66.488106,92.323166,38.67852,38.67852,65.3862,74.75923900000001
20AUG2013,59.083099,69.49969499999999,93.03523299999999,72.554672,21.026672,98.78609499999999,57.845116000000004,31.854614,20.281489999999998,149.748886,67.155075,159.372925,19.630739000000002,78.718849,46.347488,33.255363,82.508049,102.789589,40.870193,28.177402,29.637445,24.309896,69.014977,72.01488499999999,67.183479,92.116272,39.012378999999996,39.012378999999996,65.075165,74.681839
21AUG2013,59.235218,68.723015,92.395012,71.758698,20.810532000000002,98.29336500000001,57.153374,32.018406,20.187439,147.449554,66.648872,159.632034,19.325644,77.902962,45.911755,32.937003999999995,82.171104,101.56723000000001,40.784259999999996,28.168495,29.408161,24.062794,68.884781,71.252296,66.617928,91.486565,38.491238,38.491238,65.359535,74.329201
22AUG2013,59.30595400000001,69.116035,93.488708,72.82287600000001,20.75865,98.78609499999999,57.620773,32.061512,20.332796,149.608109,66.89292900000001,159.916946,19.404093,77.42923,46.427517,32.962818,82.47348000000001,102.686615,41.085026,28.863571000000004,29.742918,23.994629,69.223221,72.266121,66.729179,92.62001,38.287665999999994,38.287665999999994,65.27956400000001,74.81084399999999
23AUG2013,59.077202,68.919525,93.791031,72.580612,20.628967000000003,99.821625,57.704899,33.397774,20.332796,148.89485200000001,66.793503,160.115585,19.561001,78.145195,46.525337,33.143516999999996,82.188377,102.444817,41.016277,30.966627000000003,29.444845,24.148004999999998,69.431488,71.943115,67.257675,92.476089,38.768097,38.768097,65.26179499999999,75.275314
26AUG2013,59.307143999999994,68.882088,93.83548,72.295105,20.603031,99.245407,57.349681999999994,33.320187,20.187439,148.19091799999998,68.1856,159.52839699999998,19.412813,77.367363,46.062939,32.799347,82.34388,102.382149,40.921745,30.431952000000003,29.311860999999997,23.875334,68.15585300000001,71.880325,67.109306,92.026314,38.222527,38.222527,64.897438,74.905472
